sludinajuma_saite,bilde,apraksts,marka,gads,tips,tilpums,nobraukums,cena 
https://www.ss.lv//msg/lv/transport/cars/nissan/x-trail/bfgkh.html ,https://i.ss.lv/gallery/6/1163/290616/58123080.th2.jpg ,Nissan X Trail 1.6D automāts. Auto ļoti laba tehniskā un vizuālā stāvo,NissanX-Trail,2017,Dīzelis,1.6,157000,14990
https://www.ss.lv//msg/lv/transport/cars/mercedes/b180/bejxjh.html ,https://i.ss.lv/gallery/6/1142/285420/57083903.th2.jpg ,Mercedes-Benz B180 Cdi1.8 dīzelis (80kw/109zs)Pirmreizējā reģistrāci,MercedesB180,2012,Dīzelis,1.8,182000,7990
https://www.ss.lv//msg/lv/transport/cars/mercedes/gle-350/cxoecd.html ,https://i.ss.lv/gallery/6/1118/279497/55899308.th2.jpg ,Mercedes Benz Gle Coupe 350 Cdi 190kw Amg 4matic. Mašīna ļoti laba teh,MercedesGLE 350,2015,Dīzelis,3.0,184000,39990
https://www.ss.lv//msg/lv/transport/cars/chrysler/grand-voyager/enmho.html ,https://i.ss.lv/gallery/6/1137/284201/56840060.th2.jpg ,Chrysler Grand Voyager Stowngo 2.8 Crdi automāts 7 sēdvietas. Tikko no,ChryslerGrand Voyager,2011,Dīzelis,2.8,209000,8990
https://www.ss.lv//msg/lv/transport/cars/volkswagen/multivan/aoihb.html ,https://i.ss.lv/gallery/6/1126/281439/56287675.th2.jpg ,Продам мультиван. В январские сильные морозы проблем с запуском не было ,VolkswagenMultivan,1994,Dīzelis,1.9,455000,900
https://www.ss.lv//msg/lv/transport/cars/bmw/318/bmibj.html ,https://i.ss.lv/gallery/6/1179/294704/58940745.th2.jpg ,"BMW 318 2010 gada1, 8d 105kwManuālā ātrumkārba 6 ātrumu2020 gadā i",Bmw318,2010,Dīzelis,1.8,343000,5000
https://www.ss.lv//msg/lv/transport/cars/jeep/grand-cherokee/coxxi.html ,https://i.ss.lv/gallery/6/1176/293792/58758290.th2.jpg ,Jeep Grand Cherokee Overland 3.0 Crdi. Auto ļoti laba tehniskā un vizu,JeepGrand Cherokee,2012,Dīzelis,3.0,185000,13990
https://www.ss.lv//msg/lv/transport/cars/ford/tourneo/ebhmx.html ,https://i.ss.lv/gallery/6/1089/272042/54408269.th2.jpg ,Ford Tourneo Connect 1.6 TdciTikko ievests. Lielisks auto ar labu ko,FordTourneo,2015,Dīzelis,1.6,113000,9990
https://www.ss.lv//msg/lv/transport/cars/volkswagen/sharan/ecodi.html ,https://i.ss.lv/gallery/6/1173/293110/58621816.th2.jpg ,VW Sharan Highline 2.0 Tdi 7 sēdvietas. Auto laba tehniskā un vizuālā ,VolkswagenSharan,2009,Dīzelis,2.0,341000,3390
https://www.ss.lv//msg/lv/transport/cars/honda/cr-v/gnlgx.html ,https://i.ss.lv/gallery/6/1159/289616/57923110.th2.jpg ,"Honda Cr-V, tikko ievests1, 6 dīzelis (88Kw/120Zs)Pirmreizējā reģist",HondaCr-v,2016,Dīzelis,1.6,182000,13990
https://www.ss.lv//msg/lv/transport/cars/mercedes/e350/blnemp.html ,https://i.ss.lv/gallery/6/1179/294704/58940688.th2.jpg ,"Pārdodu Mersedes E-Klase, kupeja ar dinamisku 3.0 dīzeli. TA līdz 07.2",MercedesE350,2010,Dīzelis,3.0,242000,7500
https://www.ss.lv//msg/lv/transport/cars/lexus/is/boopf.html ,https://i.ss.lv/gallery/6/1171/292565/58512829.th2.jpg ,Lexus Is200 facelift 2.2D. Auto ļoti laba tehniskā un vizuālā stāvoklī,LexusIS,2011,Dīzelis,2.2,173000,7990
https://www.ss.lv//msg/lv/transport/cars/hyundai/santa-fe/bxkekl.html ,https://i.ss.lv/gallery/6/1144/285836/57167024.th2.jpg ,Hyundai Santa Fe 2.2 Crdi. Tikko no Belģijas. Lielisks auto ar labu ,HyundaiSanta FE,2015,Dīzelis,2.2,245000,13990
https://www.ss.lv//msg/lv/transport/cars/opel/movano/bdmgeo.html ,https://i.ss.lv/gallery/6/1179/294704/58940629.th2.jpg ,"Pardodu Opel Movano, ar motora defektiem. Sikāka informācija zvanot.",OpelMovano,2008,Dīzelis,2.4,250000,900
https://www.ss.lv//msg/lv/transport/cars/skoda/roomster/bbplkd.html ,https://i.ss.lv/gallery/6/1177/294222/58844335.th2.jpg ,Auto ar mazu nobraukumu. Auto ieguldijumus neprasa. Ideals un ekonom,SkodaRoomster,2007,Dīzelis,1.4,167000,3650
https://www.ss.lv//msg/lv/transport/cars/volvo/v40/bpecl.html ,https://i.ss.lv/gallery/6/1179/294703/58940576.th2.jpg ,2.0 Dīzelis . 2015.gada modelis. Pārdod / MainaTikko no Nīderlandes.,VolvoV40,2015,Dīzelis,2.0,210000,8790
https://www.ss.lv//msg/lv/transport/cars/peugeot/307/glkmb.html ,https://i.ss.lv/gallery/6/1179/294703/58940553.th2.jpg ,"Jauna TALabs auto, labiem cilvēkiemPatēriņš 4l-5l/100kmIespējama",Peugeot307,2002,Dīzelis,2.0,315000,890
https://www.ss.lv//msg/lv/transport/cars/mercedes/glc-220/bpldcl.html ,https://i.ss.lv/gallery/6/1169/292174/58434710.th2.jpg ,"Mercedes Benz Glc 220 d 4Matic, 143 kW / 195 Zs, 2020 Facelift modelis. ",MercedesGLC 220,2019,Dīzelis,2.0,72000,36900
https://www.ss.lv//msg/lv/transport/cars/toyota/corolla-verso/ncbek.html ,https://i.ss.lv/gallery/6/1168/291786/58357120.th2.jpg ,"Toyota Corolla Verso7 vietas 2.2 D-4D Sol 100 kW / 135 Zirgspēki, manuāl",ToyotaCorolla Verso,2007,Dīzelis,2.2,267000,4350
https://www.ss.lv//msg/lv/transport/cars/citroen/c-crosser/djeno.html ,https://i.ss.lv/gallery/6/1179/294702/58940398.th2.jpg ,"Продам машину в хорошем состоянии, по всем вопросам звоните.",CitroenC-Crosser,2009,Dīzelis,2.2,259000,5000
https://www.ss.lv//msg/lv/transport/cars/toyota/rav-4/bjixki.html ,https://i.ss.lv/gallery/6/1171/292621/58524012.th2.jpg ,2.2 D-Cat 150 A/t Premium Plus vispilnākā iespējamā versija. Toyota Re,ToyotaRAV 4,2014,Dīzelis,2.2,105000,18500
https://www.ss.lv//msg/lv/transport/cars/ford/mondeo/kcphi.html ,https://i.ss.lv/gallery/6/1179/294702/58940362.th2.jpg ,Laba stāvoklī. Nav rūsējis. Tikko samainīts ģenerators un amortizatori. ,FordMondeo,2006,Dīzelis,2.0,264000,1250
https://www.ss.lv//msg/lv/transport/cars/peugeot/3008/bomckf.html ,https://i.ss.lv/gallery/6/1179/294700/58939964.th2.jpg ,Peugeot 3008 Gt-Line 2.0 Dīzelis 130kw/176zs; Digitālais instrumenta pan,Peugeot3008,2019,Dīzelis,2.0,125000,21490
https://www.ss.lv//msg/lv/transport/cars/dacia/dokker/bpkddf.html ,https://i.ss.lv/gallery/6/1174/293300/58659914.th2.jpg ,"Uzņēmums pārdod Dacia Dokker 2013. Dīzelis 1, 5L , manuāla ātrumkārba, t",DaciaDokker,2013,Dīzelis,1.5,250000,3600
https://www.ss.lv//msg/lv/transport/cars/volkswagen/transporter/eeffb.html ,https://i.ss.lv/gallery/6/1160/289821/57964094.th2.jpg ,Pārdodu iesāktu projektu. Cinkotā virsbūve. Alumīnija diski. Nomainīts,VolkswagenTransporter,1998,Dīzelis,2.4,513000,700
https://www.ss.lv//msg/lv/transport/cars/mercedes/e350/nigmi.html ,https://i.ss.lv/gallery/6/1135/283608/56721506.th2.jpg ,"Mercedes-Benz e350 cdi, 11.2009 gada, 170kw (228 zs), 7g-tronic plus. ",MercedesE350,2009,Dīzelis,3.0,330000,8399
https://www.ss.lv//msg/lv/transport/cars/volkswagen/golf-4/bghee.html ,https://i.ss.lv/gallery/6/1179/294701/58940197.th2.jpg ,Volkswagen Golf 4 ar mēhanisko pārnesumkārbu. 2001.gads. 1.9 Dīzelis (,VolkswagenGolf 4,2001,Dīzelis,1.9,333000,1450
https://www.ss.lv//msg/lv/transport/cars/volkswagen/passat-b7/bhkjci.html ,https://i.ss.lv/gallery/5/968/241991/48398004.th2.jpg ,"VW Passat (B7) 2, 0 Tdi Bluemotion dīzelis 120kw 164 z. s 2012 gada mode",VolkswagenPassat (B7),2011,Dīzelis,2.0,223000,7350
https://www.ss.lv//msg/lv/transport/cars/bmw/118/klcpf.html ,https://i.ss.lv/gallery/6/1163/290515/58102984.th2.jpg ,"Tiek pārdots BMW 118 d , 2.0 dīzelis 90kw, jaunas ziemas riepas, tikko i",Bmw118,2005,Dīzelis,2.0,282000,4400
https://www.ss.lv//msg/lv/transport/cars/volvo/v60/cxbmie.html ,https://i.ss.lv/gallery/6/1177/294141/58828179.th2.jpg ,Volvo V60 Cross Country D4 2.0d Awd (190Zs) ar automātisko pārnesumkārbu,VolvoV60,2020,Dīzelis,2.0,118000,27900
https://www.ss.lv//msg/lv/transport/cars/audi/a4/bckknf.html ,https://i.ss.lv/gallery/6/1179/294701/58940185.th2.jpg ,"Audi A4 Avant 1, 9 Tdi, 96 KW, 05.11.2003.G. no Vācijas. klimata kon",AudiA4,2003,Dīzelis,1.9,238000,3450
https://www.ss.lv//msg/lv/transport/cars/volvo/xc90/bhexde.html ,https://i.ss.lv/gallery/6/1122/280497/56099208.th2.jpg ,"Продаю семейный надёжный автомобиль, 7 мест, Euro 4 (не подподает под по",VolvoXC 90,2009,Dīzelis,2.4,376000,7000
https://www.ss.lv//msg/lv/transport/cars/mercedes/c200/hcjci.html ,https://i.ss.lv/gallery/6/1165/291003/58200443.th2.jpg ,"Mercedes Benz C200, Automats, Amg Diski, Pusadas salonsNobraukums:25",MercedesC200,2010,Dīzelis,2.2,253000,6900
https://www.ss.lv//msg/lv/transport/cars/volvo/v70/akcel.html ,https://i.ss.lv/gallery/6/1172/292776/58555136.th2.jpg ,"Volco V70, el. adas salons, labas ziemas riepas, a/m ideala stavokli. ",VolvoV70,2008,Dīzelis,2.0,386000,3199
https://www.ss.lv//msg/lv/transport/cars/citroen/nemo/blmxxk.html ,https://i.ss.lv/gallery/6/1170/292291/58458035.th2.jpg ,"Citroen Nemo 1.3 Hdi cena ar Pvn 21%Pirkts jauns Latvijā, ļoti labā st",CitroenNemo,2014,Dīzelis,1.3,165000,4200
https://www.ss.lv//msg/lv/transport/cars/renault/trafic/benlfk.html ,https://i.ss.lv/gallery/6/1179/294701/58940064.th2.jpg ,"Renault Trafic 2.5D 107kw PassengerМашина в очень хорошем состоянии,",RenaultTrafic,2011,Dīzelis,2.5,371000,6999
https://www.ss.lv//msg/lv/transport/cars/opel/vectra/dxbmg.html ,https://i.ss.lv/gallery/6/1179/294701/58940127.th2.jpg ,Pārdodu Opel Vectra C 2.2 Dti. Ar augstspiediena sūķņa defektu. (uzrād,OpelVectra,2004,Dīzelis,2.2,414000,650
https://www.ss.lv//msg/lv/transport/cars/toyota/corolla-verso/bddeio.html ,https://i.ss.lv/gallery/6/1174/293495/58698982.th2.jpg ,Auto Tikko atvests no Vācijas. Teicamā stāvoklī. Vienkāršais 85 kw dzinē,ToyotaCorolla Verso,2005,Dīzelis,2.0,177000,3888
https://www.ss.lv//msg/lv/transport/cars/toyota/avensis/bcdnld.html ,https://i.ss.lv/gallery/6/1164/290914/58182623.th2.jpg ,Продаю Toyota Avensis 2.2 дизель автомат . В хорошей комплектации. В отл,ToyotaAvensis,2012,Dīzelis,2.2,279000,6250
https://www.ss.lv//msg/lv/transport/cars/ford/kuga/cbimbf.html ,https://i.ss.lv/gallery/6/1142/285480/57095871.th2.jpg ,"Ford Kuga Vignale, 2.0 Dīzelis 132Kw/180Zs, automātiskā ātrumkārba, Pvn ",FordKuga,2019,Dīzelis,2.0,125000,20990
https://www.ss.lv//msg/lv/transport/cars/audi/a4/gfmed.html ,https://i.ss.lv/gallery/6/1159/289677/57935362.th2.jpg ,"2.0Tdi Automāts, sedans, klimatkontrole, stereo, borta kompjūters, sakab",AudiA4,2009,Dīzelis,2.0,311000,5495
https://www.ss.lv//msg/lv/transport/cars/volkswagen/sharan/ehngh.html ,https://i.ss.lv/gallery/6/1166/291381/58276104.th2.jpg ,"7 vietas, automāts , dīzelis , kruīzkontrole , lietie diski , jumta reli",VolkswagenSharan,2006,Dīzelis,1.9,307000,3995
https://www.ss.lv//msg/lv/transport/cars/volvo/v70/aabpl.html ,https://i.ss.lv/gallery/6/1152/287948/57589599.th2.jpg ,Tiek tirgots tikko ievests Volvo v70 2005.gada 120kw. Motors perfektā st,VolvoV70,2005,Dīzelis,2.4,363000,2800
https://www.ss.lv//msg/lv/transport/cars/toyota/hilux/bilfbk.html ,https://i.ss.lv/gallery/6/1098/274445/54888893.th2.jpg ,Vai mainu. Svaiga TA. 0-teicamā stāvoklī. Tiek pārdots Hilux ar oriģināl,ToyotaHilux,2017,Dīzelis,2.4,149000,32950
https://www.ss.lv//msg/lv/transport/cars/volkswagen/golf-4/enejl.html ,https://i.ss.lv/gallery/6/1161/290178/58035577.th2.jpg ,Tiek tirgots tikko ievests Golf 4 1.9Dīzelis. 66Kw. Sūkņa motors. Auto b,VolkswagenGolf 4,2002,Dīzelis,1.9,278000,2150
https://www.ss.lv//msg/lv/transport/cars/toyota/corolla/ehnnj.html ,https://i.ss.lv/gallery/6/1179/294701/58940022.th2.jpg ,"Uzticams, ekonomisks auto. Ideāls gariem gabaliem, tai pat laikā pārstei",ToyotaCorolla,2006,Dīzelis,2.0,300000,1990
https://www.ss.lv//msg/lv/transport/cars/chevrolet/captiva/hciio.html ,https://i.ss.lv/gallery/6/1146/286453/57290442.th2.jpg ,Skaista mašīna ar oriģinālo nobraukumu 129 000 km pārdošanā. 2023. novem,ChevroletCaptiva,2011,Dīzelis,2.2,129000,7500
https://www.ss.lv//msg/lv/transport/cars/bmw/x5/gbloj.html ,https://i.ss.lv/gallery/6/1110/277444/55488691.th2.jpg ,BMW X5 40d Mhev 250 kw/340 zsPerfekts tehniskais un vizuālais stāvokli,BmwX5,2022,Dīzelis,3.0,47000,76480
https://www.ss.lv//msg/lv/transport/cars/hyundai/santa-fe/adbdl.html ,https://i.ss.lv/gallery/6/1179/294699/58939670.th2.jpg ,"Hyundai Santafe, Premium komplektācija ar 2.2 Dīzeļa dzinēju un Automāti",HyundaiSanta FE,2017,Dīzelis,2.2,128000,20990
https://www.ss.lv//msg/lv/transport/cars/toyota/proace/cbomml.html ,https://i.ss.lv/gallery/6/1172/292900/58579820.th2.jpg ,"Nopirkta Latvijā un viss nobraukums pa Latvijai. Tīrs salons, aprīkota",ToyotaProace,2019,Dīzelis,2.0,240000,14000
https://www.ss.lv//msg/lv/transport/cars/mercedes/r320/bchkci.html ,https://i.ss.lv/gallery/6/1179/294700/58939901.th2.jpg ,"Pārdodu labu R klases mersis. Tikko veikta apkope, eļļa un visi filtri. ",MercedesR320,2006,Dīzelis,3.0,320000,4500
https://www.ss.lv//msg/lv/transport/cars/nissan/pathfinder/cglem.html ,https://i.ss.lv/gallery/6/1179/294700/58939896.th2.jpg ,Nissan pathfinder 2.5 dīzels manuāls. Ietilpīgs auto ar 7 vietām. 4x,NissanPathfinder,2006,Dīzelis,2.5,304000,6650
https://www.ss.lv//msg/lv/transport/cars/volkswagen/golf-7/cbngcp.html ,https://i.ss.lv/gallery/6/1167/291639/58327718.th2.jpg ,"Loti simpātiska mašīna Golf R-line 1, 6 dīzelis, virtual cockpit, panorā",VolkswagenGolf 7,2017,Dīzelis,1.6,193000,10995
https://www.ss.lv//msg/lv/transport/cars/toyota/rav-4/empni.html ,https://i.ss.lv/gallery/6/1154/288270/57653804.th2.jpg ,"Tirgojās Rav4, 2, 2 D4 D, 2006 g. , jauns akumulators, jauns kardāns, TA",ToyotaRAV 4,2006,Dīzelis,2.2,245000,5100
https://www.ss.lv//msg/lv/transport/cars/mercedes/e220/bpcmb.html ,https://i.ss.lv/gallery/6/1179/294700/58939859.th2.jpg ,"E klase, svaiga skate, pirms ziemas oktobrī uzliktas jaunas riepas, tikk",MercedesE220,2009,Dīzelis,2.2,360000,5850
https://www.ss.lv//msg/lv/transport/cars/volvo/v50/bexdep.html ,https://i.ss.lv/gallery/6/1165/291102/58220214.th2.jpg ,Машина в хорошем состояние новый то 2.0д 100 киловат возможен обмен лизи,VolvoV50,2005,Dīzelis,2.0,300000,2450
https://www.ss.lv//msg/lv/transport/cars/volkswagen/multivan/bhjix.html ,https://i.ss.lv/gallery/6/1127/281674/56334610.th2.jpg ,"Tirgojās sakarā ar jauna auto iegādi. Ja interesē zvani, uz epastu neatb",VolkswagenMultivan,1999,Dīzelis,2.5,505000,5000
https://www.ss.lv//msg/lv/transport/cars/volkswagen/t3/noihd.html ,https://i.ss.lv/gallery/6/1151/287614/57522666.th2.jpg ,"Pārdodu, VW T3 Caravellu pasažieru. 1.6D + 4 ātrumu kārba. Biju atlicis ",VolkswagenT3,1990,Dīzelis,1.6,301000,3900
https://www.ss.lv//msg/lv/transport/cars/audi/a3/eoobk.html ,https://i.ss.lv/gallery/6/1177/294125/58824865.th2.jpg ,"Audi A3, Sportback. 1.6Tdi. 110hp. Automāts. Bi-Xenon, Led. Navigā",AudiA3,2016,Dīzelis,1.6,169000,11500
https://www.ss.lv//msg/lv/transport/cars/ford/s-max/bpdjnk.html ,https://i.ss.lv/gallery/6/1158/289374/57874789.th2.jpg ,Pārdodu Ford S-Max 1.8tdi (92Kw/125Zs) 7 sēdvietas. Izieta tehniskā ap,FordS-Max,2009,Dīzelis,1.8,305000,3750
https://www.ss.lv//msg/lv/transport/cars/audi/q7/bxgmoc.html ,https://i.ss.lv/gallery/6/1176/293975/58794844.th2.jpg ,"Audi Q7, “S-Line” 3.0Tdi Quattro. Motors: 3.0Tdi [180kw-245hp], Au",AudiQ7,2014,Dīzelis,3.0,237000,18450
https://www.ss.lv//msg/lv/transport/cars/volvo/s60/gdeoc.html ,https://i.ss.lv/gallery/6/1145/286248/57249407.th2.jpg ,"Volvo S60 II (134) Dīzelis D3 100Kw/136Ps. Auto reģistrēts Latvijā, skat",VolvoS60,2013,Dīzelis,2.0,310000,8400
https://www.ss.lv//msg/lv/transport/cars/subaru/forester/ixdef.html ,https://i.ss.lv/gallery/6/1157/289160/57831947.th2.jpg ,"Pārdodu Subaru Forester, dzinējs pēc kapitālā remonta (2023. gada august",SubaruForester,2009,Dīzelis,2.0,317000,7290
https://www.ss.lv//msg/lv/transport/cars/opel/zafira/aomml.html ,https://i.ss.lv/gallery/6/1179/294699/58939740.th2.jpg ,Pārdodu labu Opel Zafira 2007gada 1.9tdi (120zs). Jauna TA. Jaunas ziema,OpelZafira,2007,Dīzelis,1.9,315000,2750
https://www.ss.lv//msg/lv/transport/cars/volkswagen/golf-6/bexpbh.html ,https://i.ss.lv/gallery/6/1179/294699/58939754.th2.jpg ,Pārdot Golf 6 labā Tehniska stāvoklī. Auto regulāri veiktas apkopes. Pag,VolkswagenGolf 6,2010,Dīzelis,1.6,237000,4600
https://www.ss.lv//msg/lv/transport/cars/ford/fiesta/lgofm.html ,https://i.ss.lv/gallery/6/1142/285272/57054275.th2.jpg ,"Продается автомобиль Ford Fiesta, из Бельгии, год выпуска 08.03.2010, 1,",FordFiesta,2010,Dīzelis,1.6,226000,3300
https://www.ss.lv//msg/lv/transport/cars/bmw/x3/fbfon.html ,https://i.ss.lv/gallery/6/1171/292666/58533132.th2.jpg ,"BMW X3 Xdrive20D M-Sport F25. Auto ievests no Vācijas, pieejama visa s",BmwX3,2013,Dīzelis,2.0,136000,16990
https://www.ss.lv//msg/lv/transport/cars/opel/omega/dbhlg.html ,https://i.ss.lv/gallery/6/1179/294699/58939636.th2.jpg ,"Tiek pārdots klasiskais Omegas aparāts. Ir parmetinati abi sliekšņi, aiz",OpelOmega,2023,Dīzelis,2.5,259000,1600
https://www.ss.lv//msg/lv/transport/cars/opel/vivaro/ccxcxg.html ,https://i.ss.lv/gallery/6/1146/286309/57261797.th2.jpg ,Kravas furgons. Kopts un uzturēts. Līdzi vasaras riepu komlpekts. Pārdod,OpelVivaro,2005,Dīzelis,1.9,372000,2900
https://www.ss.lv//msg/lv/transport/cars/audi/a6/fognn.html ,https://i.ss.lv/gallery/6/1122/280343/56068529.th2.jpg ,"Steidzami, Audi A6, Automats, 3.0 Dizels, 160kW.",AudiA6,2015,Dīzelis,3.0,234000,15500
https://www.ss.lv//msg/lv/transport/cars/volkswagen/golf-7/bppdpb.html ,https://i.ss.lv/gallery/6/1178/294354/58870662.th2.jpg ,Auto lieliskā tehniskā un vizuālā stāvoklī.,VolkswagenGolf 7,2014,Dīzelis,1.6,128000,9500
https://www.ss.lv//msg/lv/transport/cars/ford/fiesta/djoke.html ,https://i.ss.lv/gallery/6/1170/292451/58490102.th2.jpg ,"Pārdod auto Ford Fiesta no Danija, Izlaiduma gads 21.01.2010, 1, 6 Dīzel",FordFiesta,2010,Dīzelis,1.6,233000,3200
https://www.ss.lv//msg/lv/transport/cars/volkswagen/golf-7/bhhcdl.html ,https://i.ss.lv/gallery/6/1174/293420/58683903.th2.jpg ,"Kopts, labi uzturēts auto. Par cenu un apmaksu varam mazliet runāt. ",VolkswagenGolf 7,2015,Dīzelis,1.6,122000,11500
https://www.ss.lv//msg/lv/transport/cars/volvo/v50/bebpej.html ,https://i.ss.lv/gallery/6/1169/292090/58417868.th2.jpg ,"Volvo V50, 2.0D, 100kW, 6 pārnesumi, ādas apdare, klimata kontrole, kruī",VolvoV50,2010,Dīzelis,2.0,356000,2500
https://www.ss.lv//msg/lv/transport/cars/bmw/116/bmphbe.html ,https://i.ss.lv/gallery/6/1159/289732/57946339.th2.jpg ,"Sport-Edition, Bixenon, Āda, Meh-atk. , Lielā Navi, 1.6D-85kw, Harman/ka",Bmw116,2012,Dīzelis,1.6,208000,7450
https://www.ss.lv//msg/lv/transport/cars/bmw/330/bekleb.html ,https://i.ss.lv/gallery/6/1165/291175/58234956.th2.jpg ,"330D; X-Drive, Bixenon, Āda, Aut. , Lielā Navi, 3.0D-170kw, tikko atvest",Bmw330,2006,Dīzelis,3.0,240000,4980
https://www.ss.lv//msg/lv/transport/cars/ford/fiesta/lpxeg.html ,https://i.ss.lv/gallery/6/1172/292753/58550576.th2.jpg ,Ford Fiesta aprīkots ar 1.4 dīzeļdzinējuĻoti ekonomisks un jaudīgs aut,FordFiesta,2008,Dīzelis,1.4,210000,2290
https://www.ss.lv//msg/lv/transport/cars/bmw/530/dlnni.html ,https://i.ss.lv/gallery/6/1179/294698/58939427.th2.jpg ,"Pardod vai maina BMW 525(F11), 3.0 D, 150kW/204 Hp+bija ielikts cips V",Bmw530,2011,Dīzelis,3.0,201000,9900
https://www.ss.lv//msg/lv/transport/cars/bmw/530/gifnk.html ,https://i.ss.lv/gallery/6/1177/294205/58840891.th2.jpg ,"Tikko ievests. M-Pack, BMW 530. 3.0 Dīzelis. 190kwOrģināls pierādāms",Bmw530,2012,Dīzelis,3.0,273000,14800
https://www.ss.lv//msg/lv/transport/cars/volkswagen/caddy/bhnxkc.html ,https://i.ss.lv/gallery/6/1135/283513/56702556.th2.jpg ,"Pārdošanā WV Caddy life 77kw. Auto labā tehniskā kārtībā, kopts un sav",VolkswagenCaddy,2008,Dīzelis,1.9,285000,3900
https://www.ss.lv//msg/lv/transport/cars/bmw/530/dmhih.html ,https://i.ss.lv/gallery/6/1179/294603/58920412.th2.jpg ,"530d Xdrive, 190kw/258zs, no Vācijas, bagātīga komplektācīja, auto ļoti ",Bmw530,2011,Dīzelis,3.0,320000,10700
https://www.ss.lv//msg/lv/transport/cars/mercedes/a180/bxmgle.html ,https://i.ss.lv/gallery/6/1169/292012/58402251.th2.jpg ,Mercedes-Benz A180d. Cosmos black - Metallic finish. Fabric - blac,MercedesA180,2018,Dīzelis,2.0,187000,21950
https://www.ss.lv//msg/lv/transport/cars/volkswagen/crafter/bimjgb.html ,https://i.ss.lv/gallery/6/1179/294697/58939324.th2.jpg ,"Ja par kādu auto var teikt - sēdien , brauc un izbaudi braucienu, tad ta",VolkswagenCrafter,2015,Dīzelis,2.0,286000,11500
https://www.ss.lv//msg/lv/transport/cars/audi/a4/cmixl.html ,https://i.ss.lv/gallery/6/1159/289518/57903446.th2.jpg ,Audi A4 Ultra 2.0d 110 KW (150 Ps). Pilna servisa vesture no Audi. A,AudiA4,2018,Dīzelis,2.0,270000,13950
https://www.ss.lv//msg/lv/transport/cars/volkswagen/caddy/beocoj.html ,https://i.ss.lv/gallery/6/1168/291974/58394743.th2.jpg ,"Pārdodu wv caddy , tehniski labā stāvoklī ir vizuāli defekti , viens sai",VolkswagenCaddy,2007,Dīzelis,1.9,277000,3300
https://www.ss.lv//msg/lv/transport/cars/bmw/316/amjgn.html ,https://i.ss.lv/gallery/6/1172/292799/58559726.th2.jpg ,"BMW 316, 2.0d. Tikko izieta tehniskā apskate. Nodokļi par 2024 gadu noma",Bmw316,2011,Dīzelis,2.0,257000,5500
https://www.ss.lv//msg/lv/transport/cars/citroen/berlingo/jmjbi.html ,https://i.ss.lv/gallery/6/1179/294697/58939304.th2.jpg ,Piedāvajuma Citroen Berlingo. Kravas nodalijumā praktisks metāla plaukts,CitroenBerlingo,2016,Dīzelis,1.6,105000,6100
https://www.ss.lv//msg/lv/transport/cars/volvo/s80/achfb.html ,https://i.ss.lv/gallery/6/1179/294697/58939268.th2.jpg ,S80 ar labāko 2.4 D5 motoru savā klasē6 ātrumu manuālā kārba129kwS,VolvoS80,2009,Dīzelis,2.4,303000,4700
https://www.ss.lv//msg/lv/transport/cars/skoda/kodiaq/cxfkfe.html ,https://i.ss.lv/gallery/6/1168/291903/58380525.th2.jpg ,Škoda Kodiaq 2.0 Tdi 4x4 (190Zs) ar automātisko pārnesumkārbu. Cena ar P,SkodaKodiaq,2020,Dīzelis,2.0,115000,29700
https://www.ss.lv//msg/lv/transport/cars/renault/scenic/fmdox.html ,https://i.ss.lv/gallery/6/1178/294390/58877833.th2.jpg ,Pārdodu Renault megane scenic 1.5Cdi. (78Kw/106Zs)Svaigi izieta tehnis,RenaultScenic,2007,Dīzelis,1.5,332000,2100
https://www.ss.lv//msg/lv/transport/cars/citroen/c4picasso/cxdidj.html ,https://i.ss.lv/gallery/6/1179/294696/58939169.th2.jpg ,"Citroen C4 Picasso 1.6Hdi dīzelis, 80 Kw 108 Hp Pirmā reģistrācija 20.08",CitroenC4 Picasso,2010,Dīzelis,1.6,219000,2750
https://www.ss.lv//msg/lv/transport/cars/chevrolet/lacetti/fnlee.html ,https://i.ss.lv/gallery/6/1178/294484/58896776.th2.jpg ,"Kopts auto, iegādāts salonā Latvijā, viens īpašnieks, oriģināls nobrauku",ChevroletLacetti,2007,Dīzelis,2.0,138000,1700
https://www.ss.lv//msg/lv/transport/cars/nissan/navara/akejg.html ,https://i.ss.lv/gallery/6/1174/293351/58670151.th2.jpg ,"Pārdod labu darba zirgu, pirms divi gadi atdzīts no vācijas. Labā tehnis",NissanNavara,2007,Dīzelis,2.5,217000,9130
https://www.ss.lv//msg/lv/transport/cars/skoda/rapid/bonnnd.html ,https://i.ss.lv/gallery/6/1169/292231/58446099.th2.jpg ,"Škoda Rapid 1.6 Tdi 105zs. Pirkta jauna Latvijā, svaiga tehniskā apskate",SkodaRapid,2013,Dīzelis,1.6,274000,4750
https://www.ss.lv//msg/lv/transport/cars/hyundai/santa-fe/bdxdpn.html ,https://i.ss.lv/gallery/6/1154/288400/57679876.th2.jpg ,Hyundai Santa Fe ar 2.2 dīzeļdzinēju un manualo ātrumkārbu 4x4 Pilnp,HyundaiSanta FE,2007,Dīzelis,2.2,303000,4990
